ms_today;input_voltage;temp_mos_max;temp_mos_1;temp_mos_2;temp_mos_3;temp_motor;current_motor;current_in;d_axis_current;q_axis_current;erpm;duty_cycle;amp_hours_used;amp_hours_charged;watt_hours_used;watt_hours_charged;tachometer;tachometer_abs;encoder_position;fault_code;vesc_id;d_axis_voltage;q_axis_voltage;ms_today_setup;amp_hours_setup;amp_hours_charged_setup;watt_hours_setup;watt_hours_charged_setup;battery_level;battery_wh_tot;current_in_setup;current_motor_setup;speed_meters_per_sec;tacho_meters;tacho_abs_meters;num_vescs;ms_today_imu;roll;pitch;yaw;accX;accY;accZ;gyroX;gyroY;gyroZ;gnss_posTime;gnss_lat;gnss_lon;gnss_alt;gnss_gVel;gnss_vVel;gnss_hAcc;gnss_vAcc;
23883196;57.3;19.9;0;0;0;16.8;0;0;0;0;0;0;0;0;0;0;-2;2;54;0;99;-0.001;0;23883101;0;0;0;0;0.912;578.57;0;0;0;-0.013;0.013;1;23883101;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
23883288;57.2;20;0;0;0;16.8;0;0;0;0;0;0;0;0;0;0;-2;2;54;0;99;0;0;23883242;0;0;0;0;0.912;578.64;0;0;0;-0.013;0.013;1;23883242;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
23883386;57.3;20;0;0;0;16.7;0;0;0;0;0;0;0;0;0;0;-2;2;54;0;99;0;0;23883337;0;0;0;0;0.912;578.679;0;0;0;-0.013;0.013;1;23883338;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
23883484;57.2;19.9;0;0;0;16.7;0;0;0;0;0;0;0;0;0;0;-2;2;54;0;99;0;0;23883446;0;0;0;0;0.912;578.694;0;0;0;-0.013;0.013;1;23883446;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
23883628;57.2;20;0;0;0;16.7;0;0;0;0;0;0;0;0;0;0;-2;2;54;0;99;0;0;23883539;0;0;0;0;0.912;578.725;0;0;0;-0.013;0.013;1;23883539;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
23883739;57.3;20;0;0;0;16.6;0;0;0;0;0;0;0;0;0;0;-2;2;54;0;99;0;0;23883679;0;0;0;0;0.912;578.711;0;0;0;-0.013;0.013;1;23883680;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
23883843;57.2;20;0;0;0;16.6;0;0;0;0;0;0;0;0;0;0;-2;2;54;0;99;0;0.001;23883828;0;0;0;0;0.912;578.771;0;0;0;-0.013;0.013;1;23883843;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
23883927;57.2;20;0;0;0;16.6;0;0;0;0;0;0;0;0;0;0;-2;2;54;0;99;0;0;23883828;0;0;0;0;0.912;578.771;0;0;0;-0.013;0.013;1;23883843;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
23884082;57.3;19.9;0;0;0;16.6;0;0;0;0;0;0;0;0;0;0;-2;2;54;0;99;0;0;23883966;0;0;0;0;0.912;578.8;0;0;0;-0.013;0.013;1;23883966;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
23884311;57.2;20;0;0;0;16.6;0;0;0;0;0;0;0;0;0;0;-2;2;54;0;99;0;0;23884083;0;0;0;0;0.912;578.852;0;0;0;-0.013;0.013;1;23884083;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
23884456;57.3;20;0;0;0;16.7;0;0;0;0;0;0;0;0;0;0;-2;2;54;0;99;0;0.001;23884409;0;0;0;0;0.912;578.824;0;0;0;-0.013;0.013;1;23884409;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
23884555;57.2;20;0;0;0;16.8;0;0;0;0;0;0;0;0;0;0;-2;2;54;0;99;0;0.001;23884409;0;0;0;0;0.912;578.824;0;0;0;-0.013;0.013;1;23884409;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
23884700;57.2;19.9;0;0;0;16.7;0;0;0;0;0;0;0;0;0;0;-2;2;54;0;99;0;0.001;23884560;0;0;0;0;0.912;578.845;0;0;0;-0.013;0.013;1;23884560;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
23884850;57.2;20;0;0;0;16.6;0;0;0;0;0;0;0;0;0;0;-2;2;54;0;99;0;0.002;23884704;0;0;0;0;0.912;578.839;0;0;0;-0.013;0.013;1;23884705;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
23885042;57.3;20;0;0;0;16.3;0;0;0;0;0;0;0;0;0;0;-2;2;54;0;99;0;0.002;23884901;0;0;0;0;0.912;578.829;0;0;0;-0.013;0.013;1;23884902;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
23885142;57.3;20;0;0;0;16.4;0;0;0;0;0;0;0;0;0;0;-2;2;54;0;99;0;0.002;23885138;0;0;0;0;0.912;578.794;0;0;0;-0.013;0.013;1;23885138;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
23885325;57.3;20;0;0;0;16.3;0;0;0;0;0;0;0;0;0;0;-2;2;54;0;99;0;0.002;23885138;0;0;0;0;0.912;578.794;0;0;0;-0.013;0.013;1;23885138;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
23885437;57.3;20;0;0;0;16.6;0;0;0;0;0;0;0;0;0;0;-2;2;54;0;99;0;0.001;23885326;0;0;0;0;0.912;578.767;0;0;0;-0.013;0.013;1;23885326;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
23885535;57.2;20;0;0;0;16.4;0;0;0;0;0;0;0;0;0;0;-2;2;54;0;99;-0.001;0.001;23885530;0;0;0;0;0.912;578.793;0;0;0;-0.013;0.013;1;23885531;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
23885633;57.3;20;0;0;0;16.4;0;0;0;0;0;0;0;0;0;0;-2;2;54;0;99;0;0.001;23885530;0;0;0;0;0.912;578.793;0;0;0;-0.013;0.013;1;23885531;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
23885727;57.3;20;0;0;0;16.4;0;0;0;0;0;0;0;0;0;0;-2;2;54;0;99;0;0.001;23885638;0;0;0;0;0.912;578.752;0;0;0;-0.013;0.013;1;23885639;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
23885870;57.3;20;0;0;0;16.6;0;0;0;0;0;0;0;0;0;0;-2;2;54;0;99;0;0.001;23885830;0;0;0;0;0.912;578.791;0;0;0;-0.013;0.013;1;23885831;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
23886019;57.3;20;0;0;0;16.6;0;0;0;0;0;0;0;0;0;0;-2;2;54;0;99;0;0.001;23885971;0;0;0;0;0.912;578.801;0;0;0;-0.013;0.013;1;23885971;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
23886216;57.2;20;0;0;0;16.6;0;0;0;0;0;0;0;0;0;0;-2;2;54;0;99;0;0.001;23886122;0;0;0;0;0.912;578.751;0;0;0;-0.013;0.013;1;23886216;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
23886363;57.2;20;0;0;0;16.7;0;0;0;0;0;0;0;0;0;0;-2;2;54;0;99;0;0.001;23886219;0;0;0;0;0.912;578.728;0;0;0;-0.013;0.013;1;23886216;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
23886507;57.3;20;0;0;0;16.7;0;0;0;0;0;0;0;0;0;0;-2;2;54;0;99;0;0.001;23886410;0;0;0;0;0.912;578.709;0;0;0;-0.013;0.013;1;23886411;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
23886656;57.2;20;0;0;0;16.7;0;0;0;0;0;0;0;0;0;0;-2;2;54;0;99;0;0.001;23886605;0;0;0;0;0.912;578.645;0;0;0;-0.013;0.013;1;23886606;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
23886807;57.2;20;0;0;0;16.6;0;0;0;0;0;0;0;0;0;0;-2;2;54;0;99;0;0.001;23886757;0;0;0;0;0.912;578.618;0;0;0;-0.013;0.013;1;23886758;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
23886989;57.3;19.9;0;0;0;16.6;0;0;0;0;0;0;0;0;0;0;-2;2;54;0;99;0;0.001;23886944;0;0;0;0;0.912;578.63;0;0;0;-0.013;0.013;1;23886945;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
23887185;57.3;20;0;0;0;16.4;0;0;0;0;0;0;0;0;0;0;-2;2;54;0;99;0;0.001;23887140;0;0;0;0;0.912;578.641;0;0;0;-0.013;0.013;1;23887140;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
23887341;57.3;20.1;0;0;0;16.5;0;0;0;0;0;0;0;0;0;0;-2;2;54;0;99;0;0.002;23887240;0;0;0;0;0.912;578.615;0;0;0;-0.013;0.013;1;23887241;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
23887484;57.3;20;0;0;0;16.4;0;0;0;0;0;0;0;0;0;0;-2;2;54;0;99;0;0.002;23887342;0;0;0;0;0.912;578.582;0;0;0;-0.013;0.013;1;23887384;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
23887631;57.2;20;0;0;0;16.5;0;0;0;0;0;0;0;0;0;0;-2;2;54;0;99;0;0.001;23887487;0;0;0;0;0.912;578.639;0;0;0;-0.013;0.013;1;23887528;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
23887725;57.2;19.9;0;0;0;16.7;0;0;0;0;0;0;0;0;0;0;-2;2;54;0;99;0;0.001;23887633;0;0;0;0;0.912;578.591;0;0;0;-0.013;0.013;1;23887676;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
23887870;57.3;20;0;0;0;16.5;0;0;0;0;0;0;0;0;0;0;-2;2;54;0;99;0;0;23887822;0;0;0;0;0.912;578.521;0;0;0;-0.013;0.013;1;23887823;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
23888113;57.2;20;0;0;0;16.8;0;0;0;0;0;0;0;0;0;0;-2;2;54;0;99;0;0.001;23887975;0;0;0;0;0.912;578.48;0;0;0;-0.013;0.013;1;23888113;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
23888260;57.3;20;0;0;0;16.7;0;0;0;0;0;0;0;0;0;0;-2;2;54;0;99;0;0.001;23888116;0;0;0;0;0.912;578.539;0;0;0;-0.013;0.013;1;23888113;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
23888362;57.3;20;0;0;0;16.6;0;0;0;0;0;0;0;0;0;0;-2;2;54;0;99;0;0.002;23888310;0;0;0;0;0.912;578.576;0;0;0;-0.013;0.013;1;23888310;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
23888554;57.4;20;0;0;0;16.6;0;0;0;0;0;0;0;0;0;0;-2;2;54;0;99;0;0.001;23888457;0;0;0;0;0.912;578.54;0;0;0;-0.013;0.013;1;23888553;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
23888747;57.3;20;0;0;0;16.6;0;0;0;0;0;0;0;0;0;0;-2;2;54;0;99;0;0.001;23888603;0;0;0;0;0.912;578.614;0;0;0;-0.013;0.013;1;23888553;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
23888896;57.3;20;0;0;0;16.6;0;0;0;0;0;0;0;0;0;0;-2;2;54;0;99;0;0.001;23888754;0;0;0;0;0.912;578.621;0;0;0;-0.013;0.013;1;23888748;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
23889090;57.3;20;0;0;0;16.7;0;0;0;0;0;0;0;0;0;0;-2;2;54;0;99;0;0.001;23888944;0;0;0;0;0.912;578.616;0;0;0;-0.013;0.013;1;23888897;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
23889236;57.2;20;0;0;0;16.7;0;0;0;0;0;0;0;0;0;0;-2;2;54;0;99;0;0.001;23889142;0;0;0;0;0.912;578.618;0;0;0;-0.013;0.013;1;23889092;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
23889385;57.3;20;0;0;0;16.7;0;0;0;0;0;0;0;0;0;0;-2;2;54;0;99;-0.001;0.001;23889286;0;0;0;0;0.912;578.621;0;0;0;-0.013;0.013;1;23889238;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
23889526;57.3;20.1;0;0;0;16.7;0;0;0;0;0;0;0;0;0;0;-2;2;54;0;99;0;0.001;23889432;0;0;0;0;0.912;578.66;0;0;0;-0.013;0.013;1;23889386;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
23889721;57.2;20;0;0;0;16.6;0;0;0;0;0;0;0;0;0;0;-2;2;54;0;99;0;0.002;23889627;0;0;0;0;0.912;578.677;0;0;0;-0.013;0.013;1;23889527;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
23889824;57.3;20.1;0;0;0;16.5;0;0;0;0;0;0;0;0;0;0;-2;2;54;0;99;0;0.002;23889770;0;0;0;0;0.912;578.679;0;0;0;-0.013;0.013;1;23889722;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
23889964;57.3;20;0;0;0;16.5;0;0;0;0;0;0;0;0;0;0;-2;2;54;0;99;0;0.001;23889869;0;0;0;0;0.912;578.656;0;0;0;-0.013;0.013;1;23889825;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
23890110;57.3;20;0;0;0;16.6;0;0;0;0;0;0;0;0;0;0;-2;2;54;0;99;0;0.002;23890015;0;0;0;0;0.912;578.638;0;0;0;-0.013;0.013;1;23889965;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
23890262;57.3;20;0;0;0;16.7;0;0;0;0;0;0;0;0;0;0;-2;2;54;0;99;0;0.001;23890158;0;0;0;0;0.912;578.667;0;0;0;-0.013;0.013;1;23890111;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
23890414;57.3;20;0;0;0;16.7;0;0;0;0;0;0;0;0;0;0;-2;2;54;0;99;0;0.001;23890314;0;0;0;0;0.912;578.682;0;0;0;-0.013;0.013;1;23890264;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
23890557;57.3;20;0;0;0;16.7;0;0;0;0;0;0;0;0;0;0;-2;2;54;0;99;0;0.001;23890457;0;0;0;0;0.912;578.67;0;0;0;-0.013;0.013;1;23890415;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
23890705;57.3;20;0;0;0;16.6;0;0;0;0;0;0;0;0;0;0;-2;2;54;0;99;0;0.001;23890606;0;0;0;0;0.912;578.713;0;0;0;-0.013;0.013;1;23890558;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
23890799;57.3;20.1;0;0;0;16.6;0;0;0;0;0;0;0;0;0;0;-2;2;54;0;99;0;0.002;23890754;0;0;0;0;0.912;578.739;0;0;0;-0.013;0.013;1;23890707;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
23890894;57.2;20;0;0;0;16.6;0;0;0;0;0;0;0;0;0;0;-2;2;54;0;99;0;0.001;23890754;0;0;0;0;0.912;578.739;0;0;0;-0.013;0.013;1;23890800;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
23890996;57.2;20.1;0;0;0;16.6;0;0;0;0;0;0;0;0;0;0;-2;2;54;0;99;0;0.001;23890902;0;0;0;0;0.912;578.792;0;0;0;-0.013;0.013;1;23890902;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
23891141;57.3;20;0;0;0;16.6;0;0;0;0;0;0;0;0;0;0;-2;2;54;0;99;-0.001;0.001;23890999;0;0;0;0;0.912;578.797;0;0;0;-0.013;0.013;1;23891000;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
23891238;57.2;20;0;0;0;16.7;0;0;0;0;0;0;0;0;0;0;-2;2;54;0;99;0;0.001;23891145;0;0;0;0;0.912;578.815;0;0;0;-0.013;0.013;1;23891145;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
23891434;57.3;20;0;0;0;16.7;0;0;0;0;0;0;0;0;0;0;-2;2;54;0;99;0;0.001;23891240;0;0;0;0;0.912;578.832;0;0;0;-0.013;0.013;1;23891336;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
23891580;57.3;20;0;0;0;16.7;0;0;0;0;0;0;0;0;0;0;-2;2;54;0;99;0;0;23891436;0;0;0;0;0.912;578.823;0;0;0;-0.013;0.013;1;23891437;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
23891679;57.3;20;0;0;0;16.8;0;0;0;0;0;0;0;0;0;0;-2;2;54;0;99;0;0;23891584;0;0;0;0;0.912;578.839;0;0;0;-0.013;0.013;1;23891585;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
23891774;57.2;20;0;0;0;16.7;0;0;0;0;0;0;0;0;0;0;-2;2;54;0;99;-0.001;0.001;23891682;0;0;0;0;0.912;578.82;0;0;0;-0.013;0.013;1;23891683;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
23891916;57.3;20;0;0;0;16.7;0;0;0;0;0;0;0;0;0;0;-2;2;54;0;99;0;0.001;23891828;0;0;0;0;0.912;578.864;0;0;0;-0.013;0.013;1;23891829;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
23892115;57.3;20.1;0;0;0;16.7;0;0;0;0;0;0;0;0;0;0;-2;2;54;0;99;-0.001;0;23891919;0;0;0;0;0.912;578.848;0;0;0;-0.013;0.013;1;23891964;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
23892314;57.2;20;0;0;0;16.6;0;0;0;0;0;0;0;0;0;0;-2;2;54;0;99;0;0;23892118;0;0;0;0;0.913;578.875;0;0;0;-0.013;0.013;1;23892119;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
23892459;57.2;20;0;0;0;16.7;0;0;0;0;0;0;0;0;0;0;-2;2;54;0;99;0;0;23892316;0;0;0;0;0.912;578.868;0;0;0;-0.013;0.013;1;23892317;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
23892599;57.2;19.9;0;0;0;16.7;0;0;0;0;0;0;0;0;0;0;-2;2;54;0;99;0;0;23892507;0;0;0;0;0.913;578.932;0;0;0;-0.013;0.013;1;23892507;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
23892700;57.2;20.1;0;0;0;16.6;0;0;0;0;0;0;0;0;0;0;-2;2;54;0;99;0;0.001;23892653;0;0;0;0;0.913;578.926;0;0;0;-0.013;0.013;1;23892654;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
23892850;57.3;20;0;0;0;16.5;0;0;0;0;0;0;0;0;0;0;-2;2;54;0;99;0;0.001;23892653;0;0;0;0;0.913;578.926;0;0;0;-0.013;0.013;1;23892654;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
23892995;57.3;20.1;0;0;0;16.5;0;0;0;0;0;0;0;0;0;0;-2;2;54;0;99;0;0.001;23892854;0;0;0;0;0.913;578.9;0;0;0;-0.013;0.013;1;23892855;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
23893187;57.3;20.1;0;0;0;16.6;0;0;0;0;0;0;0;0;0;0;-2;2;54;0;99;0;0.001;23892998;0;0;0;0;0.912;578.836;0;0;0;-0.013;0.013;1;23892998;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
23893287;57.2;20;0;0;0;16.7;0;0;0;0;0;0;0;0;0;0;-2;2;54;0;99;0;0;23893194;0;0;0;0;0.913;578.89;0;0;0;-0.013;0.013;1;23893194;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
23893383;57.3;20;0;0;0;16.7;0;0;0;0;0;0;0;0;0;0;-2;2;54;0;99;0;0;23893291;0;0;0;0;0.913;578.893;0;0;0;-0.013;0.013;1;23893292;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
23893532;57.2;20;0;0;0;16.7;0;0;0;0;0;0;0;0;0;0;-2;2;54;0;99;0;0;23893385;0;0;0;0;0.913;578.887;0;0;0;-0.013;0.013;1;23893386;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
23893675;57.3;20;0;0;0;16.7;0;0;0;0;0;0;0;0;0;0;-2;2;54;0;99;0;0;23893578;0;0;0;0;0.912;578.862;0;0;0;-0.013;0.013;1;23893578;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
23893824;57.3;20;0;0;0;16.7;0;0;0;0;0;0;0;0;0;0;-2;2;54;0;99;-0.001;0;23893682;0;0;0;0;0.913;578.872;0;0;0;-0.013;0.013;1;23893682;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
23893925;57.3;20;0;0;0;16.6;0;0;0;0;0;0;0;0;0;0;-2;2;54;0;99;0;0.001;23893870;0;0;0;0;0.912;578.829;0;0;0;-0.013;0.013;1;23893871;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
23894067;57.3;20;0;0;0;16.6;0;0;0;0;0;0;0;0;0;0;-2;2;54;0;99;0;0.002;23894021;0;0;0;0;0.912;578.79;0;0;0;-0.013;0.013;1;23894022;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
23894163;57.2;20;0;0;0;16.7;0;0;0;0;0;0;0;0;0;0;-2;2;54;0;99;0;0.001;23894111;0;0;0;0;0.912;578.791;0;0;0;-0.013;0.013;1;23894163;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
23894261;57.2;20;0;0;0;16.7;0;0;0;0;0;0;0;0;0;0;-2;2;54;0;99;0;0.001;23894212;0;0;0;0;0.912;578.771;0;0;0;-0.013;0.013;1;23894163;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
23894500;57.2;20;0;0;0;16.7;0;0;0;0;0;0;0;0;0;0;-2;2;54;0;99;0;0.002;23894410;0;0;0;0;0.912;578.763;0;0;0;-0.013;0.013;1;23894309;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
23894602;57.3;20;0;0;0;16.8;0;0;0;0;0;0;0;0;0;0;-2;2;54;0;99;0;0.001;23894555;0;0;0;0;0.912;578.764;0;0;0;-0.013;0.013;1;23894502;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
23894748;57.3;20;0;0;0;16.6;0;0;0;0;0;0;0;0;0;0;-2;2;54;0;99;0;0.002;23894555;0;0;0;0;0.912;578.764;0;0;0;-0.013;0.013;1;23894604;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
